id,title,company_name,location,via,extensions,posted_at,schedule_type,work_from_home,date_time,salary_pay,salary_rate,salary_avg,salary_min,salary_max,salary_hourly,salary_yearly,salary_standardized,description_tokens,description_token_ airflow,description_token_ alteryx,description_token_ apl,description_token_ asp.net,description_token_ assembly,description_token_ atlassian,description_token_ aurora,description_token_ aws,description_token_ azure,description_token_ bash,description_token_ bigquery,description_token_ bitbucket,description_token_ c,description_token_ c++,description_token_ c/c++,description_token_ cognos,description_token_ css,description_token_ dax,description_token_ docker,description_token_ dplyr,description_token_ excel,description_token_ fortran,description_token_ gcp,description_token_ gdpr,description_token_ ggplot2,description_token_ git,description_token_ github,description_token_ gitlab,description_token_ go,description_token_ golang,description_token_ graphql,description_token_ hadoop,description_token_ html,description_token_ java,description_token_ javascript,description_token_ jira,description_token_ jquery,description_token_ js,description_token_ julia,description_token_ jupyter,description_token_ keras,description_token_ linux,description_token_ linux/unix,description_token_ looker,description_token_ matlab,description_token_ matplotlib,description_token_ microstrategy,description_token_ mongo,description_token_ mongodb,description_token_ mssql,description_token_ mysql,description_token_ no-sql,description_token_ node,description_token_ node.js,description_token_ nosql,description_token_ numpy,description_token_ outlook,description_token_ pandas,description_token_ perl,description_token_ php,description_token_ pl/sql,description_token_ plotly,description_token_ postgres,description_token_ postgresql,description_token_ power_bi,description_token_ powerpoint,description_token_ powerpoints,description_token_ powershell,description_token_ pyspark,description_token_ python,description_token_ pytorch,description_token_ qlik,description_token_ r,description_token_ redis,description_token_ redshift,description_token_ rshiny,description_token_ ruby,description_token_ rust,description_token_ sap,description_token_ sas,description_token_ scala,description_token_ scikit-learn,description_token_ seaborn,description_token_ selenium,description_token_ sharepoint,description_token_ shell,description_token_ snowflake,description_token_ solidity,description_token_ spark,description_token_ splunk,description_token_ spreadsheet,description_token_ spss,description_token_ sql,description_token_ ssis,description_token_ ssrs,description_token_ swift,description_token_ t-sql,description_token_ tableau,description_token_ tensorflow,description_token_ terminal,description_token_ tidyr,description_token_ twilio,description_token_ typescript,description_token_ unix,description_token_ unix/linux,description_token_ vb.net,description_token_ vba,description_token_ visio,description_token_ visual_basic,description_token_ vue,description_token_ vue.js,description_token_ word,description_token_airflow,description_token_alteryx,description_token_assembly,description_token_atlassian,description_token_aurora,description_token_aws,description_token_azure,description_token_bash,description_token_bigquery,description_token_bitbucket,description_token_c,description_token_c++,description_token_c/c++,description_token_cobol,description_token_cognos,description_token_crystal,description_token_css,description_token_dart,description_token_dax,description_token_docker,description_token_dplyr,description_token_excel,description_token_gcp,description_token_gdpr,description_token_ggplot2,description_token_git,description_token_github,description_token_go,description_token_golang,description_token_groovy,description_token_hadoop,description_token_html,description_token_java,description_token_javascript,description_token_jira,description_token_jquery,description_token_js,description_token_julia,description_token_jupyter,description_token_keras,description_token_linux,description_token_linux/unix,description_token_looker,description_token_matlab,description_token_matplotlib,description_token_microstrategy,description_token_mongo,description_token_mongodb,description_token_mssql,description_token_mysql,description_token_node.js,description_token_nosql,description_token_nuix,description_token_numpy,description_token_outlook,description_token_pandas,description_token_perl,description_token_php,description_token_postgres,description_token_postgresql,description_token_power_bi,description_token_powerpoint,description_token_powerpoints,description_token_powershell,description_token_pyspark,description_token_python,description_token_pytorch,description_token_qlik,description_token_r,description_token_redis,description_token_redshift,description_token_ruby,description_token_rust,description_token_sap,description_token_sas,description_token_scikit-learn,description_token_seaborn,description_token_selenium,description_token_sharepoint,description_token_shell,description_token_snowflake,description_token_spark,description_token_splunk,description_token_spreadsheet,description_token_spss,description_token_sql,description_token_ssis,description_token_ssrs,description_token_swift,description_token_t-sql,description_token_tableau,description_token_tensorflow,description_token_terminal,description_token_unix,description_token_vb.net,description_token_vba,description_token_visio,description_token_visual_basic,description_token_vue.js,description_token_word
103,"Environmental Monitoring Scientist (San Diego, CA)",Eurofins,United States,via Built In,"['20 hours ago', '52K to 57K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",20 hours ago,Full-time,False,00:32.3,52K to 57K,a year,54500.0,52000.0,57000.0,,54500.0,54500.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,"Research Data Analyst, Senior",Diaconia LLC,United States,via Adzuna,"['15 hours ago', '65K to 80K a year', 'Full-time']",15 hours ago,Full-time,False,00:26.6,65K to 80K,a year,72500.0,65000.0,80000.0,,72500.0,72500.0,"['matlab', 'spreadsheet', 'tableau', 'python', 'vba']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Lead-Data Analyst,EDWARD JONES,"St Robert, MO",via WREG Jobs,"['22 hours ago', '106,916 to 182,047 a year', 'Full-time', 'Health insurance']",22 hours ago,Full-time,False,00:28.4,106916 to 182047,a year,144481.5,106916.0,182047.0,,144481.5,144481.5,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Data Analyst II,Edward Jones,"Warrensburg, MO",via JobServe,"['22 hours ago', '76,798 to 130,764 a year', 'Full-time', 'Health insurance']",22 hours ago,Full-time,False,00:30.2,76798 to 130764,a year,103781.0,76798.0,130764.0,,103781.0,103781.0,"['sas', 'snowflake', 'sql', 'spss', 'power_bi', 'excel', 'r', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Lead-Data Analyst,Edward Jones,"Eugene, MO",via JobServe,"['22 hours ago', '106,916 to 182,047 a year', 'Full-time', 'Health insurance']",22 hours ago,Full-time,False,00:30.2,106916 to 182047,a year,144481.5,106916.0,182047.0,,144481.5,144481.5,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Data Analyst/Data Scientist (w2 role),CBL Solutions,United States,via Indeed,"['5 hours ago', '77,641.18 to 190,998.06 a year', 'Full-time']",5 hours ago,Full-time,False,00:30.2,77641.18 to 190998.06,a year,134319.62,77641.18,190998.06,,134319.62,134319.62,"['excel', 'sql', 'tableau', 'python', 'powerpoint']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Data Analyst/Data Scientist (w2 role),CBL Solutions,United States,via Indeed,"['2 hours ago', '77,641.18 to 190,998.06 a year', 'Full-time']",2 hours ago,Full-time,False,00:30.2,77641.18 to 190998.06,a year,134319.62,77641.18,190998.06,,134319.62,134319.62,"['excel', 'sql', 'tableau', 'python', 'powerpoint']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Analytics Consultant,The Judge Group,United States,via LinkedIn,"['13 hours ago', '40 to 55 an hour', 'Contractor']",13 hours ago,Contractor,False,00:49.0,40 to 55,an hour,47.5,40.0,55.0,47.5,,98800.0,"['power_bi', 'powershell', 'sas', 'sql', 'tableau']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Sr. Data Analyst - Direct Hire - Northern Virginia,Vaco Technology,"Dearing, KS",via SonicJobs,"['16 hours ago', '110K a year', 'Full-time']",16 hours ago,Full-time,False,00:49.0,110K,a year,110000.0,,,,110000.0,110000.0,"['excel', 'sql', 'r', 'tableau', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Sr. Data Analyst - Direct Hire - Northern Virginia,Vaco Technology,"Dearing, KS",via SonicJobs,"['13 hours ago', '110K a year', 'Full-time']",13 hours ago,Full-time,False,00:49.0,110K,a year,110000.0,,,,110000.0,110000.0,"['excel', 'sql', 'r', 'tableau', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Data Engineer (Hybrid),Captivation Software,United States,via Ai-Jobs.net,"['10 hours ago', '175K to 260K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",10 hours ago,Full-time,False,00:07.7,175K to 260K,a year,217500.0,175000.0,260000.0,,217500.0,217500.0,"['excel', 'java', 'python', 'aws']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Data Engineer (Hybrid),Captivation Software,United States,via Ai-Jobs.net,"['6 hours ago', '175K to 260K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",6 hours ago,Full-time,False,00:07.7,175K to 260K,a year,217500.0,175000.0,260000.0,,217500.0,217500.0,"['excel', 'java', 'python', 'aws']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Business Sales Data Analyst,Wilbert Funeral Services,"Overland Park, KS",via ZipRecruiter,"['10 hours ago', '90K to 110K a year', 'Full-time']",10 hours ago,Full-time,False,00:10.7,90K to 110K,a year,100000.0,90000.0,110000.0,,100000.0,100000.0,"['spreadsheet', 'powerpoint', 'excel']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Business Sales Data Analyst,Wilbert Funeral Services,"Overland Park, KS",via ZipRecruiter,"['6 hours ago', '90K to 110K a year', 'Full-time']",6 hours ago,Full-time,False,00:10.7,90K to 110K,a year,100000.0,90000.0,110000.0,,100000.0,100000.0,"['spreadsheet', 'powerpoint', 'excel']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Data Ware House Analyst,"Acadia Technologies, Inc.",United States,via Dice,"['5 hours ago', '60K to 80K a year', 'Full-time', 'No degree mentioned']",5 hours ago,Full-time,False,00:10.7,60K to 80K,a year,70000.0,60000.0,80000.0,,70000.0,70000.0,"['sql', 'ssis']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Data Ware House Analyst,"Acadia Technologies, Inc.",United States,via Dice,"['1 hour ago', '60K to 80K a year', 'Full-time', 'No degree mentioned']",1 hour ago,Full-time,False,00:10.7,60K to 80K,a year,70000.0,60000.0,80000.0,,70000.0,70000.0,"['sql', 'ssis']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Data Analyst,"SnapDragon Associates, LLC",United States,via Indeed,"['6 hours ago', '90K to 130K a year', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",6 hours ago,Full-time,False,00:10.7,90K to 130K,a year,110000.0,90000.0,130000.0,,110000.0,110000.0,"['excel', 'sql']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Data Analyst,"SnapDragon Associates, LLC",United States,via Indeed,"['2 hours ago', '90K to 130K a year', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",2 hours ago,Full-time,False,00:16.7,90K to 130K,a year,110000.0,90000.0,130000.0,,110000.0,110000.0,"['excel', 'sql']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Street Homeless Solutions Data Analyst,NYC Department of Social Services,"All, MO",via LinkedIn,"['20 hours ago', '58,695 to 89,699 a year', 'Full-time', 'Health insurance', 'Dental insurance']",20 hours ago,Full-time,False,00:18.1,58695 to 89699,a year,74197.0,58695.0,89699.0,,74197.0,74197.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Street Homeless Solutions Data Analyst,NYC Department of Social Services,"All, MO",via LinkedIn,"['16 hours ago', '58,695 to 89,699 a year', 'Full-time', 'Health insurance', 'Dental insurance']",16 hours ago,Full-time,False,00:18.1,58695 to 89699,a year,74197.0,58695.0,89699.0,,74197.0,74197.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Street Homeless Solutions Data Analyst,NYC Department of Social Services,"All, MO",via LinkedIn,"['20 hours ago', '58,695 to 89,699 a year', 'Full-time', 'Health insurance', 'Dental insurance']",20 hours ago,Full-time,False,00:18.1,58695 to 89699,a year,74197.0,58695.0,89699.0,,74197.0,74197.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
